"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2ee0cf1e372bbdf2c2be8cf2f4e94620","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"7753ca1d3115d750f9000a894e0f50f7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"c31de17ce572dab4774358e87ad426da","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"6c2bd1a6a1daa4e23d1ae27dff177e82","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"766caeefee74a84c83e269b880ad4743","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"4fd63a7f7934d6bc0d548775f2e6d3dd","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"a9572427d8f811c68a2a307c434db434","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"9c761900aac2c2d64d3096c8af2b069a","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"33977703a9c2b9c8e260e630bf797e0e","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Sediminibacterium",NA
"39bd57cfd1ed69dea62041310cb90b39","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Parasegitibacter","luojiensis"
"1123eb8c479a47375a3d88eaeef5a033","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"fe5f488feebd7c24f16178b810fe39fe","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"4ba8144b08ba523931a045a3790cbd0d","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"323fc0a5a127cdc83d9171a27b93156b","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Flavisolibacter",NA
"e01b68ea0e40ce5966a76a52ffe109bd","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"120f9d2f6226ecd153c5f7665def9929","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Flavihumibacter",NA
"f7c875777e264157b0ce5e7c2e6810c8","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"73ae0ef67440af55cc938d94af0d35a0","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"d7b5368a23c62f333775b33d5a606af2","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA
"c8f044bc9c4d12b09ff96bdf450a4a39","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA
"89d2021267bb7cfedd2eab161d556713","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA
"c68c4f2795f6134d9e20e22f5ffe3b85","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA
"b65c5fdcd6bf3993ff2a9bc7af97c809","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Blvii28",NA
"750318a1fdc4ed00cc25cf23e347b065","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Blvii28",NA
"fa338bd6ec6718e39c213efa4bc3b605","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"7cda9107576dcf900c495f42350bbcb0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"e72ded3bc90c7b6a75ba78062e01a798","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"c261e4cff95db6a4f02f839e55289922","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"1bf917a4d47126a1dace993c28c646c9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"74eb86c95d8c389c6706639357e375d8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"e46e20f127889e38b770217b50aff3b7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"e2bf8476dd2d4a5adda45c2979f3db1b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"dd2b44afb021e8aec385194917924f1c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"9cad74b877e3c26ff17372e889417c7b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"76ac4c6f84218594bbd06e0a6579ee48","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophaga",NA
"b9558e9974e88ffe4d266af6bc169862","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophaga",NA
"0d3cfed8a3c5d5deec7ae768be383a53","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA
"f4a9ae42321e9d981bfa149dc449d56c","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA
"b9ccf4bb26aa9c2b81e963b0ae4cad8d","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA
"5dbda0dd023af6902b35a625dd71169a","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA
"fb4cf7922e71bbfe0ec57564e177ada0","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA
"d29ac8835be2c89fa670e1bb0103c38d","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flectobacillus",NA
"0dafe79279fc5cb2068811c13c38c737","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flectobacillus",NA
"2190b6cbe65ad61af5e871161b2d03be","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flectobacillus",NA
"c82110dcb5707979a1e3354ead07d2e2","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flectobacillus",NA
"13a41136f78189a6f29585f67741ebae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"69eb0d8f06775391a25c7d048c196948","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"a046007bb4a0ce2b32bb1c4dd6ee867b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis"
"4d1dd1ab6d69c263ce76517dcdfaf4a9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis"
"fb4167f4210c947ddf2866e3872504dd","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis"
"c43ca50e5ef61cccd0304733e3f0771a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"0fe8992d77d2d351c2c575f08c0690b7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"29a9aad667398c46822290d2f9a4bed6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"499c26dbde4691c9dd12aa4400bce7be","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"da8ae5e5b59a53fa553f6c7db52620d8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"eae0738ba858df2d22433de0913bc58c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"0df18e12e4c2ffcc80a77adc2f6d777c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"865f6acf3110c7d323766ed43795534a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"48de4d0767c1c47191a02ba385f7eb9a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"a067c029be90e4bd59bb1f1f43549d58","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","coprophilus"
"6920d0a22f3c5a417f67d19321332917","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"c319b4ad62f7c49d02bcd7c7d68e9148","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"f01167cfcdeab9665a07bcb664e714e9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"90f8e1dd0f576428bb214c051815c9c7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caccae"
"25e66412d5d3929fdd2e88b4a4affff2","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","caccae"
"df5f8e6f57731f52381392871de418d1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis"
"da6eba41b51b0c3ed211550381b5cfb0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"2da41c88dbd95515f9a9177dc3a38045","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus"
"50935370327b2c7621fb3bf842aff307","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus"
"e7133e64b9602a29f3d6d8c2697ff1b7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"30631300816c69d6b243bf11e1103811","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"10d2a61d5b3f7e5db7132c24b6169d2c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"bd805023859ca2890e70bb169b1ccc87","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"82a773109021c295a35d9077d2d73517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"40d2bfe8301a50df9de0fd44821e727c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"233ece0591fb89b7f7b7ee588718c394","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"634aaa239089156ae20d938019fbb335","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"3af8feb466e0296c72ef8a267d91a303","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nigrescens"
"4aeccfeef05453816a7a0693d95b84a8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nigrescens"
"992bb4dd564946ed5e530eedaa1de850","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nigrescens"
"fa8f6bcec24140255550ec5aa00075f9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nigrescens"
"6d0fcffd7fe22eead2a084c653f89e36","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"468e37c87fe8deeff84d7d927576c12a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia"
"e1450856780d30c87e686c8e94a0abe8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia"
"c4cb15508a6be90425cb854282cdccb7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia"
"bc9f7769fb1f70e0ea0f68fbef1dc759","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"0d29c1ecc26c67f4b6798a99ead2e947","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"c12f7d5b458e5168aa80a93a042f11c3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"28c5ce083cac3a9b58611d09aa9364d7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"edc59fc8d6e71d173af8c94394316e3b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"2916fed4bbb84105c76464c9b62aa1af","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"308d382bb7905a8eaac4d498f8e18330","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"1adea9b1bb63f9427f968c07d16b68af","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"6a968c9c1d51fbb339945684b8fc4fda","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"4495198168cb1b50f87abfc645572350","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"4f9b150a8cda610a43a0df051b990721","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"67606a89fe46206534f50c9633846913","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1ecf778339d10c422406343478275d34","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"d62cbb7b2632218bea8a7eee049ce9f6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e31400a05b52cad668bb7cac37ccdbfa","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"7ae420bf21e3ca2c38a204ff75862c7b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"9b6676adbd3de4fe36af7eca8da59495","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"60c217515e645aa0d03c4441163a9e84","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"0e902be5b891c03a1bd5e00e6ea95c98","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"b41c5e5e3db2b4f9e552bacd8aa8df7e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"458972921af227790f8c2b6a4e1f1877","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"6bb818e34846a44c1ba67af4a560959c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"2a0f616e70fec77a37eacb561a5159c7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"4892fbecea3dcc5b41e300ce80efd637","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"a92bffab6fc588b3c8b55efeac8069e4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c1912291535d1699dbad9925919ce491","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"ad14c92b23d61dd33a9a9493ce085e9f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"06ea154c8f151be96823d6fd1a4dbdf3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"a875240d9c81049c87efeeff207f5337","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"69457dc70d8d05777f7327aef65fe821","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"773b57b5354f129bd3ca8491c7662e02","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"0cdacda3b3133ed3fde059c84b3e4b10","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"25907b03c851fd6b973bbe3ef283b07a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"ad3d5db8301cef6caa8d899aa7e2cc9e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"d7bc683eca026e00864f27f3b0f4b907","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"eedfcf07c3604960f7f54e17d4d170ba","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1042cf7d5f79fd598324e840198a7adc","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"6fae334f4af7adb6bd1c80e9386c1fe1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"a803997de6e08f41aeeabd47ca79fb60","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"788fc52f629eb981a3eee4d3083deee4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"db248f28bdcd2051ff2d5d518c82d06f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"6c91b03edc155703d03eca97c5a2597b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"1be30f8ec9ac3bc3bee492aa3e25bc5f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"d2e384899f80cca5ef1896eab0c862ee","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"ce9971dffb3ebc93e8d44e62e3c50e14","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"836b74915e12f96682e46e9e8eb909b5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"0e7849b72732e37caf4404649f0728df","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"a2e23e9db9a9d6ee3ea2646f7cf93b41","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"b31a0cd9157bcbd5a3437ef065088f48","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"bc853f6be1398661306b38eece62e768","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e1b96f03f156b5b7c3ba16aead143084","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c320ed2b3619dadea16c717e50e1f8c8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1ecf55b956aa059067b4cbe6c9d239cd","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"72c55c73f044d90fdb3f1e572b9abe94","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f04a5fd994bda2b45ba1ad49d213e8f1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"608a4f163908cdd668972aae9a69bcf4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1f9194558fd32053291fdcca942721ce","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"3c2fbef31f48afcfababf41a4c0d7453","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f45776e7fb005ee35587c89c0999b4d5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"99f3c2e2c3d014083367854f6b626999","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"0bcecc85218cc694101f7503ed5f6ea4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"086ae74f852a1633d7a810df930625ca","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c5bc06f45943a69719dcc3ac1bbf608e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f133d131d551de7005e44b01a426c979","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"f636742b3aa056c02666fa5a91db1e70","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"ae37fb673fb3de827ae805640ea6c6d6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"eed7926e48eeef3ff1c77e5ab0bb8eac","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"16bbf2a26d06bbc09356dae9016f5c23","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"a81a15cf4f6ed667a159a4604332d67f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"d268552f584aa6a89bc7fecd7ad641c4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"300346ce73039bb5455cf3971023d865","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"7be2167ca96e4af3a36a4d0684319a2e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"05ce5067da05e691090edf5ca6d75eeb","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"b16fa23880b57907e329b82ddd9bec42","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"6d357e199e9fa8e3d38e415eeec14cda","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"29ca22ce9d9e0f56b9864dc5301ed390","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"a09617db5e45bc15f2b2e6ef62ac808b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"1dc8ac04208cd2758d5dfaab0159208a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"618cdf643373b4aa1d47f979105040bd","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"e657bf6ed98d734fe9bf24d31da11def","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"c79630fa408ac5edbc5da53c5864b5a4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"087fb9cd5bf5c8e2bb423e3d1f1bb10f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
